,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
42143,AL022002,             BERTHA,20020807,600,  , TD,29.7,92.2,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42144,AL022002,             BERTHA,20020807,1200,  , TD,29.4,92.7,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42145,AL022002,             BERTHA,20020807,1800,  , TD,29.0,93.2,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42156,AL032002,          CRISTOBAL,20020806,600,  , TD,31.1,77.0,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42157,AL032002,          CRISTOBAL,20020806,1200,  , TD,30.7,76.6,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42158,AL032002,          CRISTOBAL,20020806,1800,  , TS,30.4,76.4,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42159,AL032002,          CRISTOBAL,20020807,0,  , TS,30.1,76.2,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42160,AL032002,          CRISTOBAL,20020807,600,  , TS,29.7,76.2,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42161,AL032002,          CRISTOBAL,20020807,1200,  , TS,29.4,76.0,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42162,AL032002,          CRISTOBAL,20020807,1800,  , TS,29.7,75.7,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42163,AL032002,          CRISTOBAL,20020808,0,  , TS,29.7,75.3,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42164,AL032002,          CRISTOBAL,20020808,600,  , TS,29.7,74.9,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42165,AL032002,          CRISTOBAL,20020808,1200,  , TS,29.9,74.0,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42166,AL032002,          CRISTOBAL,20020808,1800,  , TS,31.0,72.0,45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42193,AL052002,            EDOUARD,20020901,1800,  , TD,29.2,78.8,30,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42194,AL052002,            EDOUARD,20020902,0,  , TD,29.7,79.1,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42195,AL052002,            EDOUARD,20020902,600,  , TS,30.1,79.7,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42196,AL052002,            EDOUARD,20020902,1200,  , TS,30.4,79.6,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42197,AL052002,            EDOUARD,20020902,1800,  , TS,30.5,79.0,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42198,AL052002,            EDOUARD,20020903,0,  , TS,30.5,78.6,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42199,AL052002,            EDOUARD,20020903,600,  , TS,30.4,78.5,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42200,AL052002,            EDOUARD,20020903,1200,  , TS,30.4,78.4,55,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42201,AL052002,            EDOUARD,20020903,1800,  , TS,30.0,79.0,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42202,AL052002,            EDOUARD,20020904,0,  , TS,29.9,79.1,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42203,AL052002,            EDOUARD,20020904,600,  , TS,29.9,79.5,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42204,AL052002,            EDOUARD,20020904,1200,  , TS,29.9,79.8,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42205,AL052002,            EDOUARD,20020904,1800,  , TS,29.7,80.5,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42206,AL052002,            EDOUARD,20020905,0,  , TS,29.4,81.0,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42207,AL052002,            EDOUARD,20020905,45, L, TS,29.4,81.1,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42208,AL052002,            EDOUARD,20020905,600,  , TD,29.2,81.6,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42209,AL052002,            EDOUARD,20020905,1200,  , TD,28.9,82.4,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42210,AL052002,            EDOUARD,20020905,1800,  , TD,28.6,83.4,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42211,AL052002,            EDOUARD,20020906,0,  , TD,28.4,83.9,20,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42212,AL052002,            EDOUARD,20020906,600,  , TD,28.3,84.7,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42213,AL052002,            EDOUARD,20020906,1200,  , TD,28.5,86.0,20,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42242,AL082002,             GUSTAV,20020908,1200,  , SD,29.0,71.0,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42243,AL082002,             GUSTAV,20020908,1800,  , SS,30.2,71.1,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42244,AL082002,             GUSTAV,20020909,0,  , SS,30.5,72.3,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42245,AL082002,             GUSTAV,20020909,600,  , SS,31.2,72.6,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42272,AL092002,              HANNA,20020912,0,  , TD,26.3,86.6,30,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42273,AL092002,              HANNA,20020912,600,  , TS,26.7,86.4,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42274,AL092002,              HANNA,20020912,1200,  , TS,27.0,86.7,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42275,AL092002,              HANNA,20020912,1800,  , TS,27.1,87.5,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42276,AL092002,              HANNA,20020913,0,  , TS,26.7,88.0,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42277,AL092002,              HANNA,20020913,600,  , TS,26.9,88.8,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42278,AL092002,              HANNA,20020913,1200,  , TS,27.4,89.3,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42279,AL092002,              HANNA,20020913,1800,  , TS,27.7,89.3,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42280,AL092002,              HANNA,20020914,0,  , TS,28.0,89.2,50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42281,AL092002,              HANNA,20020914,600,  , TS,28.7,89.1,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42282,AL092002,              HANNA,20020914,800, L, TS,29.1,89.1,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42283,AL092002,              HANNA,20020914,1200,  , TS,30.0,88.8,50,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42284,AL092002,              HANNA,20020914,1500, L, TS,30.4,88.4,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42285,AL092002,              HANNA,20020914,1800,  , TD,30.8,88.0,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42332,AL102002,            ISIDORE,20020925,0,  , TS,23.0,89.7,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42333,AL102002,            ISIDORE,20020925,600,  , TS,24.2,89.7,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42334,AL102002,            ISIDORE,20020925,1200,  , TS,25.4,90.2,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42335,AL102002,            ISIDORE,20020925,1800,  , TS,26.3,90.4,55,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42336,AL102002,            ISIDORE,20020926,0,  , TS,27.5,90.3,55,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42337,AL102002,            ISIDORE,20020926,600, L, TS,29.1,90.3,55,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42338,AL102002,            ISIDORE,20020926,1200,  , TS,30.0,89.9,55,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42409,AL122002,               KYLE,20021004,1800,  , TS,30.6,70.2,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42410,AL122002,               KYLE,20021005,0,  , TS,31.1,70.9,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42424,AL122002,               KYLE,20021008,1200,  , TS,31.4,71.3,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42425,AL122002,               KYLE,20021008,1800,  , TD,30.7,71.9,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42426,AL122002,               KYLE,20021009,0,  , TD,29.8,72.4,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42427,AL122002,               KYLE,20021009,600,  , TD,29.0,73.3,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42428,AL122002,               KYLE,20021009,1200,  , TD,28.7,74.0,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42429,AL122002,               KYLE,20021009,1800,  , TD,28.5,74.8,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42430,AL122002,               KYLE,20021010,0,  , TD,28.4,75.8,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42431,AL122002,               KYLE,20021010,600,  , TD,28.3,77.0,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42432,AL122002,               KYLE,20021010,1200,  , TD,28.4,78.1,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42433,AL122002,               KYLE,20021010,1800,  , TD,28.9,79.5,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42434,AL122002,               KYLE,20021011,0,  , TD,29.8,80.2,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42435,AL122002,               KYLE,20021011,600,  , TS,30.7,80.8,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42487,AL132002,               LILI,20021002,0,  , HU,23.0,85.7,90,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42488,AL132002,               LILI,20021002,600,  , HU,23.6,87.2,100,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42489,AL132002,               LILI,20021002,1200,  , HU,24.4,88.3,110,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42490,AL132002,               LILI,20021002,1800,  , HU,25.4,89.5,120,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42491,AL132002,               LILI,20021002,2013, I, HU,25.9,89.9,125,938,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42492,AL132002,               LILI,20021003,0,  , HU,26.7,90.3,125,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42493,AL132002,               LILI,20021003,600,  , HU,28.1,91.4,105,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42494,AL132002,               LILI,20021003,1200,  , HU,29.2,92.1,80,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42495,AL132002,               LILI,20021003,1300, L, HU,29.5,92.2,80,963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42496,AL132002,               LILI,20021003,1800,  , TS,30.5,92.4,60,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42559,AL032003,               BILL,20030629,1200,  , TS,23.4,90.5,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42560,AL032003,               BILL,20030629,1800,  , TS,24.6,91.1,40,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42561,AL032003,               BILL,20030630,0,  , TS,25.9,91.3,45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42562,AL032003,               BILL,20030630,600,  , TS,27.1,91.5,45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42563,AL032003,               BILL,20030630,1200,  , TS,28.2,91.5,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42564,AL032003,               BILL,20030630,1800,  , TS,29.1,91.0,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42565,AL032003,               BILL,20030630,1900, L, TS,29.3,91.0,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42566,AL032003,               BILL,20030701,0,  , TS,30.4,90.3,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42596,AL042003,          CLAUDETTE,20030712,0,  , TS,22.6,89.2,45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42597,AL042003,          CLAUDETTE,20030712,600,  , TS,23.3,90.2,45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42598,AL042003,          CLAUDETTE,20030712,1200,  , TS,23.9,90.7,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42599,AL042003,          CLAUDETTE,20030712,1800,  , TS,24.6,90.9,45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42600,AL042003,          CLAUDETTE,20030713,0,  , TS,24.9,91.5,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42601,AL042003,          CLAUDETTE,20030713,600,  , TS,24.9,91.9,45,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42602,AL042003,          CLAUDETTE,20030713,1200,  , TS,25.1,92.1,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42603,AL042003,          CLAUDETTE,20030713,1800,  , TS,25.3,92.2,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42604,AL042003,          CLAUDETTE,20030714,0,  , TS,25.6,92.2,55,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42605,AL042003,          CLAUDETTE,20030714,600,  , TS,26.0,92.3,55,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42606,AL042003,          CLAUDETTE,20030714,1200,  , TS,26.7,92.6,55,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42607,AL042003,          CLAUDETTE,20030714,1800,  , TS,27.3,93.0,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42672,AL072003,            UNNAMED,20030725,1200,  , TD,29.3,80.1,25,1017,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42673,AL072003,            UNNAMED,20030725,1800,  , TD,30.1,80.5,25,1017,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42674,AL072003,            UNNAMED,20030726,0,  , TD,30.7,80.8,30,1016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42679,AL082003,              ERIKA,20030814,1800,  , TS,26.4,83.3,35,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42680,AL082003,              ERIKA,20030815,0,  , TS,26.6,85.7,40,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42681,AL082003,              ERIKA,20030815,600,  , TS,26.4,88.3,40,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42682,AL082003,              ERIKA,20030815,1200,  , TS,26.1,90.5,45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42683,AL082003,              ERIKA,20030815,1800,  , TS,26.0,92.5,50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42747,AL112003,              GRACE,20030830,1200,  , TD,24.3,92.4,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42748,AL112003,              GRACE,20030830,1800,  , TS,24.9,93.3,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42760,AL122003,              HENRI,20030903,1800,  , TD,27.4,87.7,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42761,AL122003,              HENRI,20030904,0,  , TD,27.6,87.8,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42762,AL122003,              HENRI,20030904,600,  , TD,27.8,87.6,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42763,AL122003,              HENRI,20030904,1200,  , TD,27.8,87.2,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42764,AL122003,              HENRI,20030904,1800,  , TD,27.8,86.3,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42765,AL122003,              HENRI,20030905,0,  , TD,27.6,85.8,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42766,AL122003,              HENRI,20030905,600,  , TS,27.7,85.1,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42767,AL122003,              HENRI,20030905,1200,  , TS,28.1,84.4,40,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42768,AL122003,              HENRI,20030905,1800,  , TS,28.3,84.2,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42769,AL122003,              HENRI,20030906,0,  , TD,27.9,83.9,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42770,AL122003,              HENRI,20030906,600,  , TD,27.7,83.5,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42771,AL122003,              HENRI,20030906,900, L, TD,27.9,82.8,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42772,AL122003,              HENRI,20030906,1200,  , TD,28.4,81.8,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42773,AL122003,              HENRI,20030906,1800,  , TD,29.2,80.4,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42774,AL122003,              HENRI,20030907,0,  , TD,30.0,79.5,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42775,AL122003,              HENRI,20030907,600,  , TD,30.5,79.2,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42776,AL122003,              HENRI,20030907,1200,  , TD,30.8,78.5,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42777,AL122003,              HENRI,20030907,1800,  , TD,31.3,77.9,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42822,AL132003,             ISABEL,20030916,0,  , HU,25.7,70.2,105,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42823,AL132003,             ISABEL,20030916,600,  , HU,26.3,70.5,100,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42824,AL132003,             ISABEL,20030916,1200,  , HU,26.8,70.9,95,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42825,AL132003,             ISABEL,20030916,1800,  , HU,27.4,71.2,95,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42826,AL132003,             ISABEL,20030917,0,  , HU,28.1,71.5,95,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42827,AL132003,             ISABEL,20030917,600,  , HU,28.9,71.9,95,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42828,AL132003,             ISABEL,20030917,1200,  , HU,29.7,72.5,90,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42829,AL132003,             ISABEL,20030917,1800,  , HU,30.6,73.0,90,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42976,AL182003,              MINDY,20031011,1800,  , TS,22.7,71.5,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42977,AL182003,              MINDY,20031012,0,  , TS,23.6,71.9,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42978,AL182003,              MINDY,20031012,600,  , TD,24.0,72.4,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42979,AL182003,              MINDY,20031012,1200,  , TD,24.7,72.2,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42980,AL182003,              MINDY,20031012,1800,  , TD,25.5,72.0,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42981,AL182003,              MINDY,20031013,0,  , TD,25.6,71.0,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42982,AL182003,              MINDY,20031013,600,  , TD,25.7,70.3,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
43104,AL012004,               ALEX,20040731,1800,  , TD,30.3,78.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
43105,AL012004,               ALEX,20040801,0,  , TD,31.0,78.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
